transaction_id,invoice_id,supplier_id,global_prod_id,global_account_id,global_employee_id,geography_id,quantity,discount,total_amount,creation_date,created_at
9201279,133382,67,P1207,C0818,E032,G017,1,23.0,200.2,2026-01-13 15:30:11,2026-04-19 12:05:41
9203708,133461,67,P1825,C0818,E032,G017,7,11.0,1233.54,2026-01-13 16:12:44,2026-04-19 12:05:48
9203940,133516,67,P1415,C0818,E032,G017,1,14.0,67.08,2026-01-13 17:46:23,2026-04-19 12:05:48
9203941,133516,67,P1485,C0818,E032,G017,1,30.0,50.4,2026-01-13 17:46:23,2026-04-19 12:05:48
9223149,134426,67,P1736,C0818,E032,G017,1,9.0,46.41,2026-01-14 17:12:55,2026-04-19 12:06:24
9223150,134426,67,P1826,C0818,E032,G017,1,29.0,106.5,2026-01-14 17:12:55,2026-04-19 12:06:24
9223151,134426,67,P1827,C0818,E032,G017,1,22.0,234.0,2026-01-14 17:12:55,2026-04-19 12:06:24
9223152,134426,67,P1828,C0818,E032,G017,1,29.0,66.03,2026-01-14 17:12:55,2026-04-19 12:06:24
9223153,134426,67,P1583,C0818,E032,G017,1,26.0,91.02,2026-01-14 17:12:55,2026-04-19 12:06:24
9223154,134426,67,P1700,C0818,E032,G017,1,30.0,44.8,2026-01-14 17:12:55,2026-04-19 12:06:24
9223155,134426,67,P1227,C0818,E032,G017,1,29.0,49.7,2026-01-14 17:12:55,2026-04-19 12:06:24
9223156,134426,67,P1494,C0818,E032,G017,2,27.0,262.8,2026-01-14 17:12:55,2026-04-19 12:06:24
9223182,134429,67,P1829,C0818,E032,G017,1,24.0,84.36,2026-01-14 17:27:55,2026-04-19 12:06:24
9243619,135336,67,P1687,C0818,E032,G017,1,32.0,17.68,2026-01-15 17:59:31,2026-04-19 12:07:06
9243620,135337,67,P1556,C0818,E032,G017,4,20.0,121.6,2026-01-15 18:16:27,2026-04-19 12:07:06
9243621,135337,67,P1830,C0818,E032,G017,3,26.0,86.58,2026-01-15 18:16:27,2026-04-19 12:07:06
9243622,135337,67,P1831,C0818,E032,G017,2,29.0,61.06,2026-01-15 18:16:27,2026-04-19 12:07:06
9243623,135337,67,P1832,C0818,E032,G017,1,30.0,126.0,2026-01-15 18:16:27,2026-04-19 12:07:06
9243624,135337,67,P1833,C0818,E032,G017,1,28.0,108.0,2026-01-15 18:16:27,2026-04-19 12:07:06
9243625,135337,67,P1834,C0818,E032,G017,1,32.0,40.8,2026-01-15 18:16:27,2026-04-19 12:07:06
54455061,60,69,P1835,C0666,E033,G003,1,20.0,16.0,2025-08-05 00:06:59,2026-05-30 03:22:01
54455064,60,69,P1836,C0666,E033,G003,1,37.0,30.24,2025-08-05 00:06:59,2026-05-30 03:22:01
54455066,60,69,P1837,C0666,E033,G003,2,35.0,33.8,2025-08-05 00:06:59,2026-05-30 03:22:01
54455067,60,69,P1838,C0666,E033,G003,1,22.0,45.24,2025-08-05 00:06:59,2026-05-30 03:22:01
54455068,60,69,P1839,C0666,E033,G003,1,23.0,73.92,2025-08-05 00:06:59,2026-05-30 03:22:01
54455063,60,69,P1840,C0666,E033,G003,1,30.0,86.8,2025-08-05 00:06:59,2026-05-30 03:22:01
54455062,60,69,P1841,C0666,E033,G003,1,26.0,103.6,2025-08-05 00:06:59,2026-05-30 03:22:01
54455069,60,69,P1674,C0666,E033,G003,3,14.0,144.48,2025-08-05 00:06:59,2026-05-30 03:22:01
54455060,60,69,P1842,C0666,E033,G003,1,28.0,187.92,2025-08-05 00:06:59,2026-05-30 03:22:01
54455065,60,69,P1843,C0666,E033,G003,4,30.0,291.2,2025-08-05 00:06:59,2026-05-30 03:22:01
54455072,61,69,P1844,C0835,E034,G031,1,25.0,19.5,2025-08-05 00:08:09,2026-05-30 03:22:01
54455079,61,69,P1845,C0835,E034,G031,2,23.0,62.37,2025-08-05 00:08:09,2026-05-30 03:22:01
54455080,61,69,P1846,C0835,E034,G031,5,34.0,102.3,2025-08-05 00:08:09,2026-05-30 03:22:01
54455077,61,69,P1847,C0835,E034,G031,5,26.0,103.6,2025-08-05 00:08:09,2026-05-30 03:22:01
54455076,61,69,P1848,C0835,E034,G031,3,33.0,124.62,2025-08-05 00:08:09,2026-05-30 03:22:01
54455070,61,69,P1849,C0835,E034,G031,5,53.0,136.3,2025-08-05 00:08:09,2026-05-30 03:22:01
54455074,61,69,P1850,C0835,E034,G031,3,32.0,177.48,2025-08-05 00:08:09,2026-05-30 03:22:01
54455078,61,69,P1851,C0835,E034,G031,5,27.0,219.0,2025-08-05 00:08:09,2026-05-30 03:22:01
54455081,61,69,P1852,C0835,E034,G031,5,41.0,221.25,2025-08-05 00:08:09,2026-05-30 03:22:01
54455071,61,69,P1853,C0835,E034,G031,2,26.0,244.2,2025-08-05 00:08:09,2026-05-30 03:22:01
54455073,61,69,P1854,C0835,E034,G031,1,27.0,271.56,2025-08-05 00:08:09,2026-05-30 03:22:01
54455075,61,69,P1855,C0835,E034,G031,3,24.0,307.8,2025-08-05 00:08:09,2026-05-30 03:22:01
54455082,62,69,P1856,C0664,E005,G006,3,26.0,319.68,2025-08-05 00:12:29,2026-05-30 03:22:01
54455084,63,69,P1857,C0611,E005,G009,1,19.0,186.3,2025-08-05 00:17:32,2026-05-30 03:22:01
54455083,63,69,P1858,C0611,E005,G009,3,29.0,408.96,2025-08-05 00:17:32,2026-05-30 03:22:01
54455085,65,69,P1203,C0835,E034,G031,2,11.0,551.8,2025-08-05 00:22:39,2026-05-30 03:22:01
54455087,66,69,P1859,C0620,E035,G009,5,34.0,99.0,2025-08-05 00:25:51,2026-05-30 03:22:01
54455089,66,69,P1860,C0620,E035,G009,5,38.0,117.8,2025-08-05 00:25:51,2026-05-30 03:22:01
54455093,66,69,P1861,C0620,E035,G009,1,17.0,136.95,2025-08-05 00:25:51,2026-05-30 03:22:01
54455090,66,69,P1862,C0620,E035,G009,2,15.0,159.8,2025-08-05 00:25:51,2026-05-30 03:22:01
54455092,66,69,P1863,C0620,E035,G009,4,38.0,290.16,2025-08-05 00:25:51,2026-05-30 03:22:01
54455091,66,69,P1864,C0620,E035,G009,1,17.0,393.42,2025-08-05 00:25:51,2026-05-30 03:22:01
54455086,66,69,P1865,C0620,E035,G009,1,12.0,621.28,2025-08-05 00:25:51,2026-05-30 03:22:01
54455088,66,69,P1866,C0620,E035,G009,4,24.0,912.0,2025-08-05 00:25:51,2026-05-30 03:22:01
54455103,67,69,P1867,C0645,E034,G017,1,28.0,75.6,2025-08-05 00:34:03,2026-05-30 03:22:01
54455109,67,69,P1868,C0645,E034,G017,1,22.0,105.3,2025-08-05 00:34:03,2026-05-30 03:22:01
54455095,67,69,P1869,C0645,E034,G017,2,32.0,214.88,2025-08-05 00:34:03,2026-05-30 03:22:01
54455107,67,69,P1870,C0645,E034,G017,2,27.0,219.0,2025-08-05 00:34:03,2026-05-30 03:22:01
54455094,67,69,P1871,C0645,E034,G017,2,25.0,240.0,2025-08-05 00:34:03,2026-05-30 03:22:01
54455104,67,69,P1872,C0645,E034,G017,2,26.0,251.6,2025-08-05 00:34:03,2026-05-30 03:22:01
54455102,67,69,P1873,C0645,E034,G017,5,28.0,251.64,2025-08-05 00:34:03,2026-05-30 03:22:01
54455101,67,69,P1874,C0645,E034,G017,3,26.0,253.08,2025-08-05 00:34:03,2026-05-30 03:22:01
54455099,67,69,P1875,C0645,E034,G017,2,30.0,268.8,2025-08-05 00:34:03,2026-05-30 03:22:01
54455108,67,69,P1876,C0645,E034,G017,10,31.0,289.8,2025-08-05 00:34:03,2026-05-30 03:22:01
54455100,67,69,P1877,C0645,E034,G017,3,25.0,307.13,2025-08-05 00:34:03,2026-05-30 03:22:01
54455098,67,69,P1878,C0645,E034,G017,2,24.0,355.68,2025-08-05 00:34:03,2026-05-30 03:22:01
54455096,67,69,P1659,C0645,E034,G017,10,30.0,392.0,2025-08-05 00:34:03,2026-05-30 03:22:01
54455097,67,69,P1879,C0645,E034,G017,2,26.0,399.6,2025-08-05 00:34:03,2026-05-30 03:22:01
54455105,67,69,P1880,C0645,E034,G017,3,30.0,466.2,2025-08-05 00:34:03,2026-05-30 03:22:01
54455110,67,69,P1881,C0645,E034,G017,2,24.0,600.4,2025-08-05 00:34:03,2026-05-30 03:22:01
54455106,67,69,P1880,C0645,E034,G017,3,30.0,604.8,2025-08-05 00:34:03,2026-05-30 03:22:01
54455111,68,69,P1882,C0616,E005,G009,2,25.0,450.0,2025-08-05 00:40:53,2026-05-30 03:22:01
54455112,69,69,P1883,C0649,E034,G003,1,17.0,39.84,2025-08-05 00:46:08,2026-05-30 03:22:01
54455116,69,69,P1674,C0649,E034,G003,1,14.0,48.16,2025-08-05 00:46:08,2026-05-30 03:22:01
54455125,69,69,P1884,C0649,E034,G003,1,30.0,49.7,2025-08-05 00:46:08,2026-05-30 03:22:01
54455117,69,69,P1885,C0649,E034,G003,1,28.0,61.2,2025-08-05 00:46:08,2026-05-30 03:22:01
54455118,69,69,P1886,C0649,E034,G003,1,19.0,63.18,2025-08-05 00:46:08,2026-05-30 03:22:01
54455122,69,69,P1887,C0649,E034,G003,2,17.0,70.55,2025-08-05 00:46:08,2026-05-30 03:22:01
54455126,69,69,P1888,C0649,E034,G003,1,26.0,84.36,2025-08-05 00:46:08,2026-05-30 03:22:01
54455123,69,69,P1889,C0649,E034,G003,2,34.0,91.74,2025-08-05 00:46:08,2026-05-30 03:22:01
54455124,69,69,P1890,C0649,E034,G003,1,22.0,97.5,2025-08-05 00:46:08,2026-05-30 03:22:01
54455119,69,69,P1449,C0649,E034,G003,1,32.0,108.12,2025-08-05 00:46:08,2026-05-30 03:22:01
54455113,69,69,P1891,C0649,E034,G003,3,30.0,144.9,2025-08-05 00:46:08,2026-05-30 03:22:01
54455129,69,69,P1892,C0649,E034,G003,3,16.0,151.2,2025-08-05 00:46:08,2026-05-30 03:22:01
54455128,69,69,P1893,C0649,E034,G003,1,29.0,161.88,2025-08-05 00:46:08,2026-05-30 03:22:01
54455120,69,69,P1894,C0649,E034,G003,1,26.0,165.76,2025-08-05 00:46:08,2026-05-30 03:22:01
54455115,69,69,P1895,C0649,E034,G003,1,24.0,171.0,2025-08-05 00:46:08,2026-05-30 03:22:01
54455127,69,69,P1896,C0649,E034,G003,5,28.0,252.0,2025-08-05 00:46:08,2026-05-30 03:22:01
54455114,69,69,P1897,C0649,E034,G003,1,28.0,267.84,2025-08-05 00:46:08,2026-05-30 03:22:01
54455121,69,69,P1898,C0649,E034,G003,2,30.0,275.8,2025-08-05 00:46:08,2026-05-30 03:22:01
54455130,69,69,P1881,C0649,E034,G003,3,24.0,900.6,2025-08-05 00:46:08,2026-05-30 03:22:01
54455132,70,69,P1899,C0620,E035,G009,1,30.0,100.8,2025-08-05 00:47:56,2026-05-30 03:22:01
54455131,70,69,P1899,C0620,E035,G009,1,27.0,156.59,2025-08-05 00:47:56,2026-05-30 03:22:01
54455133,70,69,P1900,C0620,E035,G009,3,21.0,296.25,2025-08-05 00:47:56,2026-05-30 03:22:01
54455134,71,69,P1901,C0614,E035,G027,1,39.0,26.84,2025-08-05 00:59:40,2026-05-30 03:22:01
54455149,71,69,P1902,C0614,E035,G027,1,58.0,36.96,2025-08-05 00:59:40,2026-05-30 03:22:01
54455142,71,69,P1903,C0614,E035,G027,1,33.0,44.22,2025-08-05 00:59:40,2026-05-30 03:22:01
54455144,71,69,P1904,C0614,E035,G027,1,33.0,56.95,2025-08-05 00:59:40,2026-05-30 03:22:01
54455140,71,69,P1850,C0614,E035,G027,1,33.0,58.29,2025-08-05 00:59:40,2026-05-30 03:22:01
54455138,71,69,P1905,C0614,E035,G027,1,22.0,58.5,2025-08-05 00:59:40,2026-05-30 03:22:01
54455135,71,69,P1906,C0614,E035,G027,1,29.0,67.45,2025-08-05 00:59:40,2026-05-30 03:22:01
54455146,71,69,P1907,C0614,E035,G027,2,18.0,73.8,2025-08-05 00:59:40,2026-05-30 03:22:01
54455147,71,69,P1908,C0614,E035,G027,1,23.0,84.7,2025-08-05 00:59:40,2026-05-30 03:22:01
54455145,71,69,P1909,C0614,E035,G027,1,31.0,88.32,2025-08-05 00:59:40,2026-05-30 03:22:01
54455139,71,69,P1905,C0614,E035,G027,1,23.0,97.02,2025-08-05 00:59:40,2026-05-30 03:22:01
54455137,71,69,P1910,C0614,E035,G027,1,32.0,117.64,2025-08-05 00:59:40,2026-05-30 03:22:01
54455148,71,69,P1911,C0614,E035,G027,1,25.0,133.5,2025-08-05 00:59:40,2026-05-30 03:22:01
54455141,71,69,P1912,C0614,E035,G027,1,26.0,155.4,2025-08-05 00:59:40,2026-05-30 03:22:01
54455136,71,69,P1913,C0614,E035,G027,2,20.0,172.8,2025-08-05 00:59:40,2026-05-30 03:22:01
54455143,71,69,P1856,C0614,E035,G027,2,27.0,236.52,2025-08-05 00:59:40,2026-05-30 03:22:01
54455150,72,69,P1426,C0626,E034,G009,10,37.0,409.5,2025-08-05 01:01:33,2026-05-30 03:22:01
54455157,73,69,P1914,C0649,E034,G003,1,36.0,30.72,2025-08-05 01:08:03,2026-05-30 03:22:01
54455156,73,69,P1915,C0649,E034,G003,1,27.0,61.32,2025-08-05 01:08:03,2026-05-30 03:22:01
54455151,73,69,P0006,C0649,E034,G003,5,37.0,69.3,2025-08-05 01:08:03,2026-05-30 03:22:01
54455164,73,69,P1916,C0649,E034,G003,1,27.0,85.41,2025-08-05 01:08:03,2026-05-30 03:22:01
54455155,73,69,P1435,C0649,E034,G003,2,34.0,91.08,2025-08-05 01:08:03,2026-05-30 03:22:01
54455160,73,69,P1917,C0649,E034,G003,1,28.0,103.68,2025-08-05 01:08:03,2026-05-30 03:22:01
54455154,73,69,P1918,C0649,E034,G003,2,27.0,109.5,2025-08-05 01:08:03,2026-05-30 03:22:01
54455153,73,69,P1919,C0649,E034,G003,2,28.0,115.06,2025-08-05 01:08:03,2026-05-30 03:22:01
54455158,73,69,P1920,C0649,E034,G003,2,37.0,120.96,2025-08-05 01:08:03,2026-05-30 03:22:01
54455162,73,69,P1838,C0649,E034,G003,3,22.0,135.72,2025-08-05 01:08:03,2026-05-30 03:22:01
54455163,73,69,P1921,C0649,E034,G003,5,37.0,141.75,2025-08-05 01:08:03,2026-05-30 03:22:01
54455152,73,69,P1922,C0649,E034,G003,10,32.0,149.6,2025-08-05 01:08:03,2026-05-30 03:22:01
54455159,73,69,P1923,C0649,E034,G003,3,19.0,157.95,2025-08-05 01:08:03,2026-05-30 03:22:01
54455165,73,69,P1924,C0649,E034,G003,1,29.0,206.61,2025-08-05 01:08:03,2026-05-30 03:22:01
54455161,73,69,P1925,C0649,E034,G003,3,37.0,249.48,2025-08-05 01:08:03,2026-05-30 03:22:01
54455171,74,69,P1926,C0671,E034,G002,1,33.0,18.76,2025-08-05 01:14:03,2026-05-30 03:22:01
54455173,74,69,P1927,C0671,E034,G002,1,15.0,43.35,2025-08-05 01:14:03,2026-05-30 03:22:01
54455167,74,69,P1928,C0671,E034,G002,2,32.0,43.52,2025-08-05 01:14:03,2026-05-30 03:22:01
54455166,74,69,P1929,C0671,E034,G002,2,36.0,48.64,2025-08-05 01:14:03,2026-05-30 03:22:01
54455172,74,69,P1655,C0671,E034,G002,1,37.0,49.14,2025-08-05 01:14:03,2026-05-30 03:22:01
54455169,74,69,P1711,C0671,E034,G002,1,14.0,77.4,2025-08-05 01:14:03,2026-05-30 03:22:01
54455174,74,69,P1930,C0671,E034,G002,1,14.0,106.64,2025-08-05 01:14:03,2026-05-30 03:22:01
54455168,74,69,P1931,C0671,E034,G002,2,24.0,109.44,2025-08-05 01:14:03,2026-05-30 03:22:01
54455170,74,69,P1932,C0671,E034,G002,2,24.0,351.12,2025-08-05 01:14:03,2026-05-30 03:22:01
54455177,75,69,P1933,C0648,E036,G002,2,26.0,37.0,2025-08-05 01:24:20,2026-05-30 03:22:01
54455187,75,69,P1934,C0648,E036,G002,2,23.0,44.66,2025-08-05 01:24:20,2026-05-30 03:22:01
54455186,75,69,P1935,C0648,E036,G002,2,27.0,51.1,2025-08-05 01:24:20,2026-05-30 03:22:01
54455181,75,69,P1453,C0648,E036,G002,2,40.0,62.4,2025-08-05 01:24:20,2026-05-30 03:22:01
54455191,75,69,P1936,C0648,E036,G002,1,24.0,98.8,2025-08-05 01:24:20,2026-05-30 03:22:01
54455180,75,69,P1937,C0648,E036,G002,2,33.0,99.16,2025-08-05 01:24:20,2026-05-30 03:22:01
54455178,75,69,P1938,C0648,E036,G002,2,34.0,114.84,2025-08-05 01:24:20,2026-05-30 03:22:01
54455190,75,69,P1939,C0648,E036,G002,1,32.0,123.76,2025-08-05 01:24:20,2026-05-30 03:22:01
54455185,75,69,P1940,C0648,E036,G002,5,20.0,124.0,2025-08-05 01:24:20,2026-05-30 03:22:01
54455182,75,69,P1941,C0648,E036,G002,2,26.0,125.8,2025-08-05 01:24:20,2026-05-30 03:22:01
54455184,75,69,P1942,C0648,E036,G002,1,29.0,127.8,2025-08-05 01:24:20,2026-05-30 03:22:01
54455192,75,69,P1863,C0648,E036,G002,2,39.0,142.74,2025-08-05 01:24:20,2026-05-30 03:22:01
54455175,75,69,P1943,C0648,E036,G002,5,33.0,180.9,2025-08-05 01:24:20,2026-05-30 03:22:01
54455188,75,69,P1944,C0648,E036,G002,1,17.0,196.71,2025-08-05 01:24:20,2026-05-30 03:22:01
54455193,75,69,P1945,C0648,E036,G002,3,22.0,262.08,2025-08-05 01:24:20,2026-05-30 03:22:01
54455179,75,69,P1946,C0648,E036,G002,1,26.0,264.18,2025-08-05 01:24:20,2026-05-30 03:22:01
54455176,75,69,P1947,C0648,E036,G002,1,15.0,433.5,2025-08-05 01:24:20,2026-05-30 03:22:01
54455183,75,69,P1948,C0648,E036,G002,3,21.0,445.56,2025-08-05 01:24:20,2026-05-30 03:22:01
54455189,75,69,P1949,C0648,E036,G002,2,12.0,596.64,2025-08-05 01:24:20,2026-05-30 03:22:01
54455194,76,69,P1950,C0647,E037,G002,5,14.0,468.7,2025-08-05 01:25:15,2026-05-30 03:22:01
54455197,77,69,P1951,C0647,E037,G002,5,32.0,78.2,2025-08-05 01:25:37,2026-05-30 03:22:01
54455195,77,69,P1948,C0647,E037,G002,2,34.0,134.64,2025-08-05 01:25:37,2026-05-30 03:22:01
54455196,77,69,P1626,C0647,E037,G002,10,31.0,524.4,2025-08-05 01:25:37,2026-05-30 03:22:01
54455200,78,69,P1952,C0648,E036,G002,1,25.0,7.88,2025-08-05 01:35:36,2026-05-30 03:22:01
54455205,78,69,P1953,C0648,E036,G002,1,29.0,42.6,2025-08-05 01:35:36,2026-05-30 03:22:01
54455206,78,69,P1954,C0648,E036,G002,1,36.0,43.52,2025-08-05 01:35:36,2026-05-30 03:22:01
54455201,78,69,P1955,C0648,E036,G002,1,28.0,51.84,2025-08-05 01:35:36,2026-05-30 03:22:01
54455203,78,69,P1956,C0648,E036,G002,2,35.0,72.8,2025-08-05 01:35:36,2026-05-30 03:22:01
54455198,78,69,P1957,C0648,E036,G002,2,45.0,73.7,2025-08-05 01:35:36,2026-05-30 03:22:01
54455204,78,69,P1958,C0648,E036,G002,1,29.0,99.4,2025-08-05 01:35:36,2026-05-30 03:22:01
54455199,78,69,P1871,C0648,E036,G002,1,25.0,120.0,2025-08-05 01:35:36,2026-05-30 03:22:01
54455202,78,69,P1959,C0648,E036,G002,2,43.0,182.4,2025-08-05 01:35:36,2026-05-30 03:22:01
54455210,79,69,P1960,C0636,E033,G008,1,27.0,125.56,2025-08-05 01:47:38,2026-05-30 03:22:01
54455208,79,69,P1961,C0636,E033,G008,2,32.0,179.52,2025-08-05 01:47:38,2026-05-30 03:22:01
54455209,79,69,P1962,C0636,E033,G008,1,21.0,379.2,2025-08-05 01:47:38,2026-05-30 03:22:01
54455207,79,69,P1963,C0636,E033,G008,6,30.0,386.4,2025-08-05 01:47:38,2026-05-30 03:22:01
54455214,80,69,P1964,C0672,E035,G005,1,22.0,21.84,2025-08-05 01:50:08,2026-05-30 03:22:01
54455218,80,69,P1925,C0672,E035,G005,1,28.0,51.84,2025-08-05 01:50:08,2026-05-30 03:22:01
54455219,80,69,P1965,C0672,E035,G005,1,33.0,75.04,2025-08-05 01:50:08,2026-05-30 03:22:01
54455217,80,69,P1966,C0672,E035,G005,2,31.0,132.48,2025-08-05 01:50:08,2026-05-30 03:22:01
54455212,80,69,P1967,C0672,E035,G005,1,20.0,175.2,2025-08-05 01:50:08,2026-05-30 03:22:01
54455211,80,69,P1968,C0672,E035,G005,2,30.0,176.4,2025-08-05 01:50:08,2026-05-30 03:22:01
54455216,80,69,P1969,C0672,E035,G005,2,30.0,212.8,2025-08-05 01:50:08,2026-05-30 03:22:01
54455215,80,69,P1970,C0672,E035,G005,1,15.0,233.75,2025-08-05 01:50:08,2026-05-30 03:22:01
54455213,80,69,P1971,C0672,E035,G005,1,19.0,234.9,2025-08-05 01:50:08,2026-05-30 03:22:01
54455221,81,69,P1972,C0677,E005,G002,1,25.0,55.5,2025-08-05 02:01:12,2026-05-30 03:22:01
54455220,81,69,P1973,C0677,E005,G002,1,18.0,63.96,2025-08-05 02:01:12,2026-05-30 03:22:01
54455222,81,69,P1974,C0677,E005,G002,2,20.0,70.4,2025-08-05 02:01:12,2026-05-30 03:22:01
54455223,81,69,P1975,C0677,E005,G002,2,27.0,140.16,2025-08-05 02:01:12,2026-05-30 03:22:01
54455224,81,69,P1976,C0677,E005,G002,2,15.0,501.5,2025-08-05 02:01:12,2026-05-30 03:22:01
54455225,82,69,P1977,C0677,E005,G002,3,0.0,24.0,2025-08-05 02:04:01,2026-05-30 03:22:01
54455226,82,69,P1978,C0677,E005,G002,3,0.0,75.0,2025-08-05 02:04:01,2026-05-30 03:22:01
54455227,82,69,P1979,C0677,E005,G002,5,0.0,145.0,2025-08-05 02:04:01,2026-05-30 03:22:01
54455238,83,69,P1980,C0665,E005,G017,3,29.0,48.99,2025-08-05 02:05:28,2026-05-30 03:22:01
54455234,83,69,P1981,C0665,E005,G017,2,12.0,56.32,2025-08-05 02:05:28,2026-05-30 03:22:01
54455230,83,69,P1982,C0665,E005,G017,2,26.0,66.6,2025-08-05 02:05:28,2026-05-30 03:22:01
54455235,83,69,P1983,C0665,E005,G017,1,25.0,75.0,2025-08-05 02:05:28,2026-05-30 03:22:01
54455232,83,69,P1984,C0665,E005,G017,1,26.0,77.7,2025-08-05 02:05:28,2026-05-30 03:22:01
54455236,83,69,P1985,C0665,E005,G017,1,36.0,80.64,2025-08-05 02:05:28,2026-05-30 03:22:01
54455240,83,69,P1986,C0665,E005,G017,2,33.0,84.42,2025-08-05 02:05:28,2026-05-30 03:22:01
54455233,83,69,P1969,C0665,E005,G017,1,30.0,106.4,2025-08-05 02:05:28,2026-05-30 03:22:01
54455229,83,69,P1987,C0665,E005,G017,1,26.0,108.78,2025-08-05 02:05:28,2026-05-30 03:22:01
54455231,83,69,P1988,C0665,E005,G017,2,27.0,116.8,2025-08-05 02:05:28,2026-05-30 03:22:01
54455239,83,69,P1989,C0665,E005,G017,2,29.0,117.86,2025-08-05 02:05:28,2026-05-30 03:22:01
54455241,83,69,P1990,C0665,E005,G017,2,19.0,186.3,2025-08-05 02:05:28,2026-05-30 03:22:01
54455228,83,69,P1991,C0665,E005,G017,2,24.0,188.48,2025-08-05 02:05:28,2026-05-30 03:22:01
54455237,83,69,P1992,C0665,E005,G017,1,27.0,243.82,2025-08-05 02:05:28,2026-05-30 03:22:01
54455243,84,69,P1835,C0663,E005,G029,1,21.0,15.8,2025-08-05 02:08:33,2026-05-30 03:22:01
54455250,84,69,P1993,C0663,E005,G029,1,40.0,18.6,2025-08-05 02:08:33,2026-05-30 03:22:01
54455251,84,69,P1994,C0663,E005,G029,1,37.0,22.68,2025-08-05 02:08:33,2026-05-30 03:22:01
54455258,84,69,P1995,C0663,E005,G029,1,24.0,22.8,2025-08-05 02:08:33,2026-05-30 03:22:01
54455253,84,69,P1996,C0663,E005,G029,1,15.0,22.95,2025-08-05 02:08:33,2026-05-30 03:22:01
54455254,84,69,P1653,C0663,E005,G029,1,33.0,28.14,2025-08-05 02:08:33,2026-05-30 03:22:01
54455246,84,69,P1997,C0663,E005,G029,1,37.0,28.98,2025-08-05 02:08:33,2026-05-30 03:22:01
54455252,84,69,P1998,C0663,E005,G029,1,36.0,34.56,2025-08-05 02:08:33,2026-05-30 03:22:01
54455248,84,69,P1779,C0663,E005,G029,1,30.0,35.7,2025-08-05 02:08:33,2026-05-30 03:22:01
54455259,84,69,P1617,C0663,E005,G029,1,29.0,38.34,2025-08-05 02:08:33,2026-05-30 03:22:01
54455257,84,69,P1999,C0663,E005,G029,1,31.0,43.47,2025-08-05 02:08:33,2026-05-30 03:22:01
54455242,84,69,P1626,C0663,E005,G029,1,32.0,51.68,2025-08-05 02:08:33,2026-05-30 03:22:01
54455245,84,69,P2000,C0663,E005,G029,1,36.0,63.36,2025-08-05 02:08:33,2026-05-30 03:22:01
54455255,84,69,P2001,C0663,E005,G029,2,42.0,69.02,2025-08-05 02:08:33,2026-05-30 03:22:01
54455249,84,69,P2002,C0663,E005,G029,1,31.0,70.38,2025-08-05 02:08:33,2026-05-30 03:22:01
54455256,84,69,P2003,C0663,E005,G029,1,42.0,81.2,2025-08-05 02:08:33,2026-05-30 03:22:01
54455260,84,69,P2004,C0663,E005,G029,2,30.0,81.2,2025-08-05 02:08:33,2026-05-30 03:22:01
54455247,84,69,P2005,C0663,E005,G029,1,26.0,82.14,2025-08-05 02:08:33,2026-05-30 03:22:01
54455244,84,69,P2006,C0663,E005,G029,1,28.0,103.68,2025-08-05 02:08:33,2026-05-30 03:22:01
54455263,85,69,P1952,C0612,E033,G008,10,24.0,79.8,2025-08-05 02:08:38,2026-05-30 03:22:01
54455261,85,69,P2007,C0612,E033,G008,1,26.0,99.53,2025-08-05 02:08:38,2026-05-30 03:22:01
54455265,85,69,P2008,C0612,E033,G008,1,27.0,109.5,2025-08-05 02:08:38,2026-05-30 03:22:01
54455264,85,69,P2009,C0612,E033,G008,6,14.0,283.8,2025-08-05 02:08:38,2026-05-30 03:22:01
54455262,85,69,P2010,C0612,E033,G008,2,24.0,440.8,2025-08-05 02:08:38,2026-05-30 03:22:01
54455266,86,69,P1674,C0663,E005,G029,1,14.0,48.16,2025-08-05 02:14:13,2026-05-30 03:22:01
54455267,86,69,P1541,C0663,E005,G029,1,35.0,50.7,2025-08-05 02:14:13,2026-05-30 03:22:01
54455268,86,69,P2011,C0663,E005,G029,1,15.0,67.15,2025-08-05 02:14:13,2026-05-30 03:22:01
54455269,86,69,P1990,C0663,E005,G029,1,20.0,92.0,2025-08-05 02:14:13,2026-05-30 03:22:01
54455273,87,69,P2012,C0631,E038,G017,1,31.0,19.32,2025-08-05 02:21:57,2026-05-30 03:22:01
54455272,87,69,P2013,C0631,E038,G017,1,31.0,20.7,2025-08-05 02:21:57,2026-05-30 03:22:01
54455270,87,69,P1677,C0631,E038,G017,1,38.0,32.24,2025-08-05 02:21:57,2026-05-30 03:22:01
54455288,87,69,P2014,C0631,E038,G017,1,43.0,39.62,2025-08-05 02:21:57,2026-05-30 03:22:01
54455271,87,69,P2015,C0631,E038,G017,1,18.0,40.18,2025-08-05 02:21:57,2026-05-30 03:22:01
54455279,87,69,P2016,C0631,E038,G017,1,29.0,51.83,2025-08-05 02:21:57,2026-05-30 03:22:01
54455276,87,69,P2017,C0631,E038,G017,1,24.0,54.72,2025-08-05 02:21:57,2026-05-30 03:22:01
54455278,87,69,P2018,C0631,E038,G017,1,26.0,56.24,2025-08-05 02:21:57,2026-05-30 03:22:01
54455285,87,69,P2019,C0631,E038,G017,1,41.0,56.64,2025-08-05 02:21:57,2026-05-30 03:22:01
